326,restore,0.3815689538798186,4
327,offer,0.3820587461491046,15
328,lord,0.38218650948453153,28
329,imaginary,0.383095553689832,4
330,happy,0.3834379814453473,5
331,create,0.383493367033008,6
332,living,0.3839707600133278,12
333,interpretation,0.38450960826252845,26
334,defend,0.3848087763067038,8
335,room,0.3849472432176517,12
336,years,0.38521609111968286,37
337,could,0.38545854025475246,78
338,held,0.3867306692304055,8
339,on,0.38704303241750543,322
340,consider,0.3872197692406613,23
341,evidence,0.38876220021686264,63
342,difficult,0.38977686245873777,11
343,my,0.38985118472327285,268
344,discuss,0.3905609212066323,20
345,international,0.39072900235177,8
346,investigate,0.39122632059032814,3
347,distribution,0.39131669782235984,46
348,women,0.39161619951467025,5
349,our,0.3922533055913821,87
350,unto,0.39264361044869595,10
351,believing,0.3939356533804092,15
352,t,0.39410193179403835,403
353,u,0.39514670723393414,33
354,perhaps,0.3954402987671639,23
355,eyes,0.39558251694569624,5
356,decide,0.3957863735583487,8
357,cultural,0.3958244751360463,13
358,speakers,0.3975862092571406,6
359,neither,0.3977855350699783,14
360,blood,0.3978780459062415,11
361,heaven,0.39803441623569263,31
362,sometimes,0.398044756427216,13
363,offensive,0.3980842701794394,6
364,finally,0.3989356793930134,6
365,same,0.4000012938866519,74
366,influence,0.40021275943216605,5
367,portal,0.4004437198823828,14
368,explain,0.4005563628686869,17
369,dishonest,0.40059859436276385,4
370,eg,0.40145179351186855,16
371,wisconsin,0.40196497000534415,8
372,reserve,0.4027489823427354,4
373,reply,0.40312383947443486,70
374,by,0.4035716991887449,281
375,weeks,0.40365788206133224,5
376,real,0.4039321219118993,21
377,farm,0.40398855044632437,3
378,written,0.40548141312345054,13
379,historical,0.4058496399013604,13
380,which,0.40585089522439927,182
381,desire,0.40606502171466236,5
382,human,0.4060909323415775,38
383,loved,0.406681426495715,3
384,repeatedly,0.4066972400716891,3
385,open,0.40679307464619946,16
386,gas,0.40699776849871705,6
387,version,0.40715451727506624,21
388,agree,0.4086471972464371,31
389,among,0.40882048650803304,29
390,regarding,0.4088854968138214,7
391,animal,0.4089773063035556,8
392,again,0.4091061509209422,35
393,serious,0.40915322161006473,7
394,list,0.40922873172045365,6
395,went,0.409429813208101,12
396,i,0.409498210410247,1238
397,faith,0.4095728612545946,75
398,teeth,0.4097441941841569,6
399,also,0.4099127417676085,97
400,so,0.4101960340601129,210
401,po,0.4102687116881458,10
402,share,0.41101609833296093,8
403,discussed,0.4111600944366515,11
404,scripture,0.4115091425273743,11
405,tend,0.4115513673865431,13
406,jewish,0.41207604897660766,11
407,with,0.4123494173821974,393
408,isn,0.4127994986199345,23
409,online,0.41280380122308,5
410,tell,0.41291475060724603,27
411,writer,0.4130917799490058,4
412,don,0.41314774502266133,139
413,subscribe,0.4131850013205471,5
414,brothers,0.41338259598844723,7
415,war,0.41341575833067373,20
416,hence,0.4137846941342336,4
417,amount,0.4145386737039018,5
418,stuff,0.4153028224535117,25
419,ac,0.41631282696901317,16
420,making,0.41674759918271,10
421,blessed,0.4172450575175499,8
422,address,0.41789507628008266,19
423,actions,0.41800929408580956,18
424,parallel,0.4192037517801226,7
425,acceptable,0.42071898676646496,28
426,complete,0.42094063451242597,11
427,because,0.42099584580225863,124
428,fight,0.42125554109771396,6
429,become,0.4224921351998008,37
430,story,0.42253033822122094,13
431,time,0.42438906515225666,79
432,following,0.42499883135609307,30
433,circular,0.4250277573710494,4
434,literature,0.42576297628945803,4
435,atheist,0.4260036391068846,33
436,perfect,0.4268793971996858,14
437,be,0.4269844634654502,477
438,lies,0.4278541646874468,7
439,ancient,0.42835598130849617,8
440,under,0.4293440238554784,10
441,each,0.4294478137440166,55
442,less,0.42954766878490247,15
443,matter,0.4296847087432072,18
444,won,0.4306904796874691,16
445,se,0.43147644792764717,5
446,want,0.43153455698519066,54
447,h,0.43197182868734785,19
448,dept,0.43209218388926934,11
449,atheism,0.4324257309475918,41
450,surrounded,0.43249510528928753,5
451,worship,0.4331386277891613,9
452,original,0.43360130471063424,38
453,postings,0.43366166151519125,4
454,we,0.4338861197751518,327
455,follow,0.43389496360193447,23
456,achieve,0.4341128754648342,5
457,uk,0.4346556163857261,21
458,christians,0.43499930798000247,69
459,technology,0.4350662409846472,9
460,understand,0.4355944495881432,19
461,an,0.4372595656020811,207
462,not,0.4373923562002579,608
463,save,0.4374092850304553,9
464,arguments,0.43741122627467016,17
465,prove,0.43833191893283724,12
466,texts,0.4387311155906002,6
467,sinner,0.4389393680439388,5
468,sinful,0.43988382377588864,10
469,certain,0.43990750361044056,18
470,gives,0.4401661413355136,5
471,jim,0.4402348937078694,32
472,ll,0.4403781635118465,35
473,argue,0.44075179356356564,11
474,cmu,0.4409165452635253,27
475,group,0.44159397704419945,28
476,day,0.44164345224932544,34
477,space,0.4418266409072063,9
478,eternal,0.44263866822158193,20
479,political,0.4431525416897766,7
480,both,0.4436512247141378,44
481,comes,0.44409890877615593,11
482,computer,0.4443166666582247,35
483,seeing,0.44474313252249004,8
484,per,0.44495982996807076,8
485,joe,0.44591460413815026,5
486,as,0.4461097265700583,451
487,strange,0.44642360079904725,5
488,acknowledge,0.4465798085796259,4
489,aren,0.4466225654261581,12
490,friends,0.4472389977240962,11
491,creation,0.44779128813659963,13
492,well,0.4479636320193009,63
493,teachings,0.4480851548771722,11
494,subject,0.4498732992997035,226
495,info,0.45009893566701814,14
496,beliefs,0.45025583043801776,22
497,timothy,0.4512376165711623,6
498,mass,0.4512427891250509,9
499,strongly,0.4512606564593619,6
500,actual,0.4518943485809106,8
501,should,0.4519266580672971,96
502,tradition,0.4521759810336885,18
503,a,0.45291937519419484,1200
504,appreciate,0.4529564573073634,4
505,strong,0.45296833539964526,14
506,wasn,0.4534707781529002,9
507,father,0.4537316464473308,23
508,ii,0.4546273454361262,9
509,steve,0.4556084543032443,9
510,behind,0.4557770039760855,12
511,being,0.4558112243362866,84
512,failure,0.45596212824008014,3
513,organizations,0.45656434411204283,3
514,better,0.4580666748787749,18
515,everyone,0.4582514450183143,25
516,came,0.45871615807071353,13
517,acs,0.46036799245046384,9
518,lifetime,0.4605881622977449,4
519,early,0.4609430208814199,13
520,equally,0.46157123204057376,9
521,n,0.4624357329915952,25
522,society,0.46271394574555896,49
523,debate,0.4635757485053485,15
524,within,0.46446087291152083,21
525,hours,0.46543383283822204,4
526,individual,0.46589499302953535,17
527,dan,0.465925900536323,12
528,knowing,0.46656571348341014,6
529,attack,0.4667065260519877,5
530,suggesting,0.4670090040372927,5
531,control,0.4676001318322139,21
532,theology,0.4682526912420198,7
533,some,0.46925865151480983,193
534,men,0.4694990968182688,18
535,point,0.4706895904235079,74
536,decision,0.47167080466160777,26
537,v,0.47174716330470523,11
538,into,0.4727139629434025,57
539,assumed,0.47273338759095634,6
540,based,0.47354295719693673,34
541,previous,0.4742609337939119,3
542,where,0.47427923569532515,46
543,work,0.4743444071050249,23
544,personal,0.4753818047379711,18
545,psychology,0.475740228785283,8
546,given,0.47652892922522544,32
547,getting,0.4766732151919648,14
548,experience,0.4768350378803905,13
549,scholars,0.4775043600785476,14
550,sent,0.4781385480830399,10
551,importance,0.4782205756351151,4
552,romans,0.4787738299550062,13
553,rd,0.47896027880932385,12
554,judgement,0.4790643515878896,23
555,j,0.4799851231755331,7
556,paul,0.4816699238349844,37
557,devil,0.48172796281919056,8
558,homosexuals,0.4822531182113206,11
559,athena,0.4829049252120855,6
560,give,0.48347715890677406,29
561,rutgers,0.48361924316411664,40
562,issues,0.48427655351393695,20
563,approaches,0.4844781475355069,3
564,there,0.4852652781888222,230
565,w,0.4854630566528005,28
566,cover,0.4855184426885725,13
567,outcome,0.48582486619632187,5
568,st,0.4871275771422061,37
569,lots,0.4874431401987773,9
570,head,0.4879662271945339,11
571,systems,0.4880003626889451,14
572,trinity,0.4886597431711223,12
573,been,0.4895572547986758,95
574,asking,0.4897171534138523,11
575,false,0.48979607681251697,10
576,bitnet,0.48980665408154694,5
577,anybody,0.48981392380498967,10
578,mike,0.48982471578014575,19
579,missed,0.4898268295464665,3
580,scott,0.48982902389054034,4
581,effective,0.48983008494795977,3
582,discussing,0.4898374888455194,7
583,participate,0.48984048156776944,3
584,wonderful,0.4898408482337564,7
585,propose,0.4898413767882789,2
586,rise,0.4898667728153061,2
587,dated,0.48987871346355916,2
588,lack,0.4898823496814828,9
589,thousand,0.48988682751676993,7
590,worthy,0.48988892166095327,3
591,influential,0.48989497130172777,2
592,passage,0.48989940852730873,22
593,lay,0.48990168351543356,3
594,texas,0.4899360800454004,2
595,exception,0.4899558932081353,2
596,balance,0.489965566481546,6
597,sony,0.489965566481546,6
598,numbered,0.4899732659510231,3
599,extend,0.4899906182050972,3
600,disciples,0.4900019193943508,10
601,l,0.49000796501424515,13
602,fully,0.49002965048853764,13
603,joseph,0.4900451541188934,7
604,discourage,0.49007277252888065,2
605,clearly,0.49008218900157363,18
606,derived,0.49010214052833645,2
607,internet,0.49021196699884123,13
608,tony,0.4902411636073372,13
609,uga,0.49027056961734145,2
610,discount,0.49027160540808656,4
611,atheists,0.490275937498349,47
612,reasonably,0.49032992021679356,4
613,mad,0.49036426629494495,4
614,little,0.4903711702967948,23
615,slave,0.4904152392800883,2
616,zone,0.49047123192840697,2
617,rock,0.49051668838089446,3
618,salt,0.4905805459438681,2
619,somehow,0.4905945898144177,3
620,pre,0.4905945898144177,3
621,fast,0.4906096389091012,2
622,mt,0.4906096389091012,2
623,electronic,0.49067597115862466,4
624,type,0.49067984686557564,12
625,willing,0.4907312454812158,12
626,provide,0.49073756392909845,10
627,siemon,0.49074297064221944,2
628,behaving,0.49077513998796796,5
629,morally,0.49077513998796796,5
630,alternative,0.49080016147797684,7
631,conscience,0.49081771752861164,2
632,defense,0.49082539349815174,3
633,suicide,0.4908271095101061,10
634,virtually,0.4909634091960583,2
635,maybe,0.4909689317697781,17
636,minority,0.49102839666460785,3
637,except,0.49107331565321366,9
638,surely,0.49110494909332725,2
639,times,0.4911192916842044,22
640,front,0.4911260069070925,2
641,questioned,0.4911376779508653,2
642,agency,0.4911859826417293,3
643,glory,0.4911859826417293,3
644,allies,0.49128665344881617,2
645,godhead,0.49128665344881617,2
646,solely,0.4913183969873975,2
647,guest,0.49139788941736057,4
648,empty,0.4915441488909666,3
649,conspiracy,0.49160636462751606,2
650,relevant,0.49164116530141505,5
651,ideal,0.4917056979283733,3
652,prophets,0.49173725725628487,2
653,losing,0.49173999732494755,2
654,shut,0.4917698770632546,2
655,recently,0.4918953663791679,10
656,wall,0.49205585714064143,5
657,fulfill,0.4920606821830979,2
658,statements,0.4921585437201132,8
659,occured,0.49223031531646094,3
660,psalms,0.49224727681812896,3
661,literal,0.49224727681812896,3
662,bob,0.49230310474692174,15
663,forced,0.49231311180961923,2
664,window,0.49236516220245574,3
665,played,0.49236516220245574,3
666,dynamic,0.4924143502528096,2
667,formally,0.4924562722349644,2
668,guide,0.4924692558851197,7
669,tx,0.49251031842144505,4
670,cultures,0.49254897389680513,6
671,personality,0.4925580661678217,6
672,miller,0.49275713910881114,12
673,operating,0.49285627981403635,2
674,fiat,0.4928588956937774,2
675,muslim,0.49286250686699423,17
676,buehler,0.49302641543412234,4
677,ascend,0.49302641543412234,4
678,reference,0.4930971395941181,11
679,unconditional,0.4931019979486778,2
680,either,0.49313080522250163,27
681,pair,0.49318971810104106,5
682,center,0.49333375131031065,7
683,foot,0.4933390022675742,2
684,media,0.49343877202214514,3
685,development,0.4934644115161201,2
686,your,0.49346859723186826,215
687,fix,0.4934950355007214,3
688,ex,0.4934978466850661,7
689,june,0.4935245104211431,2
690,developing,0.49360292497746755,2
691,workstation,0.49360292497746755,2
692,carefully,0.493812191939671,5
693,spreads,0.49381836345962055,2
694,radio,0.4939248412367719,5
695,terminal,0.4939918369308512,2
696,correct,0.49400567463003503,20
697,wearing,0.4940623807410561,2
698,condemned,0.49406320613520655,3
699,lee,0.49411658976511724,10
700,obviously,0.4941463701075055,16
701,brand,0.4942275776492101,7
702,gospel,0.49423403169515306,10
703,adam,0.4942909327580428,12
704,majority,0.49429846801055793,8
705,plain,0.4943697575726184,3
706,omnipresent,0.4945063295261501,2
707,theological,0.4945273583859542,7
708,practiced,0.494852574316622,3
709,wrong,0.49490990233451354,70
710,read,0.49520537814039317,47
711,offers,0.4953466882922479,4
712,abhor,0.49546722505515617,3
713,existence,0.4954741207632494,18
714,mormon,0.49582022774077156,19
715,mussack,0.4958455477528246,6
716,monthly,0.49593552885426107,2
717,premium,0.49593552885426107,2
718,writers,0.4959420413019465,2
719,frequently,0.4959693877551024,2
720,cite,0.49604174754142066,4
721,off,0.4961289752803729,17
722,overcome,0.49618556452728985,3
723,image,0.4963476736852392,6
724,surrounding,0.49636217031830737,5
725,let,0.4964261948977915,35
726,purchased,0.4964780948625023,5
727,deal,0.49653294213051946,17
728,neat,0.4965837851055432,2
729,originally,0.49665606375211463,6
730,dont,0.4968647962951963,2
731,school,0.4969033709228433,8
732,good,0.49699043365973444,100
733,understanding,0.4970281107287078,16
734,origins,0.49704049445870857,6
735,phone,0.49710205833060367,12
736,simply,0.49717552353603367,35
737,soc,0.49721641802367583,6
738,persecution,0.49721641802367583,3
739,eat,0.4972672576729523,4
740,violence,0.49730277302065984,2
741,hereby,0.4974130304100014,2
742,ye,0.49743656264201014,5
743,impression,0.49745722228896333,3
744,rights,0.497625715467742,6
745,keith,0.4978976673627499,10
746,messiah,0.4980535810161621,3
747,stating,0.4980710610764006,5
748,including,0.49813762786604926,12
749,integrity,0.49825674264893527,4
750,rich,0.49863004623121976,4
751,host,0.4987785381607825,67
752,occurs,0.4987881894731738,4
753,dedicated,0.49879109716233777,2
754,shortcomings,0.4988106525182498,2
755,perfectly,0.49886213707298377,5
756,tells,0.4989258614567271,9
757,national,0.4989711144914641,4
758,crap,0.4991282928113471,2
759,nasa,0.4992236898817142,12
760,smiley,0.4992508432570051,2
761,cbnewsk,0.4992508432570052,2
762,himself,0.4993754016861553,43
763,hawaii,0.49940081826481714,6
764,attempts,0.499403117162318,9
765,ai,0.4994555646307564,2
766,play,0.4994622095474157,6
767,damage,0.499513519295641,6
768,concrete,0.49954203374786377,2
769,concludes,0.49954203374786377,2
770,deeper,0.499603010337714,3
771,relevance,0.4996491014366193,2
772,once,0.4996557480967964,23
773,season,0.49966310234368266,2
774,idolaters,0.49966310234368266,2
775,ignored,0.49978903855407025,3
776,repost,0.4998067379500018,3
777,refuse,0.49987170879733983,2
778,instead,0.5000130842443955,13
779,virtue,0.500092554926084,2
780,campus,0.5003140309501738,5
781,disbelief,0.5003225099412083,2
782,more,0.5004468741216375,119
783,beginning,0.5005251277049606,7
784,until,0.5007038064928592,11
785,criteria,0.5008386846793733,9
786,weapons,0.5011500774878146,2
787,posting,0.5011746900510322,82
788,add,0.5012556645089488,8
789,multiple,0.5013531684923547,2
790,quran,0.5013531684923547,2
791,only,0.5015827422741256,128
792,penalty,0.5016035208739671,8
793,encountered,0.5018940156857863,3
794,unable,0.5018940156857863,3
795,forms,0.5019645179037249,4
796,therein,0.5021121897879014,2
797,itself,0.5021521560099668,18
798,proven,0.5023188730230257,11
799,psu,0.5024283419182316,9
800,spending,0.5024635975963042,4
801,past,0.5025358079604895,10
802,east,0.5026506445359704,7
803,cure,0.5026721497202817,4
804,misplaced,0.5027228026792131,2
805,mc,0.5027517804854079,3
806,conclusions,0.5029188250593941,2
807,princeton,0.5029526542355451,5
808,massachusetts,0.50298692513548,4
809,hardening,0.50298692513548,2
810,ignorance,0.5030285305560107,4
811,backgrounds,0.5030581566394284,2
812,evil,0.5031334246105498,16
813,added,0.5032233648696365,4
814,completely,0.5032460686404555,6
815,approved,0.5032460686404555,3
816,equal,0.5033049934121058,4
817,electrical,0.5033049934121058,4
818,error,0.5033135028789424,5
819,paradox,0.5036405809845123,2
820,bought,0.5036833901672766,7
821,night,0.5037045883657569,6
822,beautiful,0.5037559373345138,2
823,portion,0.5037559373345138,2
824,forgiveness,0.5039043427279075,2
825,surprised,0.5039202691183153,3
826,larger,0.5039292922393273,4
827,cunews,0.5039472812214401,2
828,denote,0.5039975205285588,5
829,display,0.5040491650231073,2
830,arizona,0.5041177163610436,12
831,accepted,0.5042746898904139,6
832,usually,0.5043075224372621,5
833,relate,0.5043820230605722,3
834,fit,0.5044025507106497,6
835,department,0.5045097114275985,20
836,seriously,0.5047572755062119,7
837,centuries,0.5048161266381629,3
838,light,0.5049537227699974,16
839,concordance,0.5052326853624668,4
840,suit,0.5053353340641835,4
841,lately,0.5054621180857899,3
842,compared,0.50558352168158,2
843,bear,0.5057257892317076,5
844,shouldn,0.5057353367522396,5
845,spirit,0.5058809164557739,18
846,normally,0.5059172097181659,4
847,rob,0.5060796566801112,4
848,clever,0.5062509128151318,2
849,here,0.506276377894965,76
850,brief,0.506416248831478,3
851,solve,0.506464789182221,2
852,comments,0.5065379891214562,12
853,spreading,0.5066252827328332,7
854,ability,0.5066279819104745,6
855,stones,0.5067067003352607,3
856,normal,0.5067538866435012,3
857,tolerance,0.5068048322541748,3
858,vague,0.5068048322541748,3
859,includes,0.5068698794891819,8
860,called,0.5069735843590127,22
861,entirely,0.5070104803131702,8
862,mistake,0.507030682810247,6
863,silver,0.5070566878423708,12
864,established,0.507127986917759,3
865,fundamentally,0.507328757877115,2
866,surprise,0.5074644169652907,5
867,secrecy,0.5074685422171464,2
868,ourselves,0.5075382986870358,8
869,larry,0.5076016156976019,6
870,function,0.5076130749039963,3
871,site,0.5078201707983535,4
872,holds,0.5079040146032907,2
873,std,0.508030409058758,2
874,form,0.5082433915287085,14
875,video,0.5082575781653463,4
876,bid,0.5082575781653463,2
877,interpretations,0.5086115927068331,9
